id,name,review_count,rating,latitude,longitude,price,zip_code
nd1KFxtZHXIMLqPtgubLpQ,M henry,1804,4.0,41.98569,-87.66888,$$,60660
4i9LUrKeoMmUB_qZicuJnQ,Cafe Selmarie,749,4.0,41.96745,-87.68758,$$,60625
1cgWXsikJqAQezRmruj2rg,Bistro Campagne,722,4.0,41.96356,-87.68563,$$$,60625
5N4g9tt8RCuZf0Hte94Oxw,Staropolska Restaurant,542,4.5,41.93637,-87.71925,$$,60618
y12ngwgZED8rAy-DII0yzA,West River Cafe,190,4.0,41.96136,-87.70831,$,60625
y8jVBaHh8ntYkVqDXpsi1Q,Cafe Ba-Ba-Reeba!,4383,4.0,41.91898,-87.64869,$$,60614
WHSmjMlPWUrM3gOwFx7Gug,Marie's Pizza & Liquors,473,3.5,41.96795,-87.73144,$$,60630
hvHVAs2lhaoYo_rxOUuSTQ,La Villa Restaurant,696,4.0,41.94754,-87.72775,$$,60641
DXwSYgiXqIVNdO9dazel6w,Pequod's Pizzeria,6776,4.0,41.92187,-87.66449,$$,60614
E1_j4fzxLMq_afk87RaTYw,El Tezcal Mexican Restaurant,110,4.5,41.95957,-87.70805,,60618
WBU0yq9J8qiYQfI_fh2P1Q,Crisp,3345,4.5,41.93612,-87.64442,$$,60657
6hw-HPdP1oDpCbMHBLid-w,Taste of Lebanon,755,4.5,41.97606,-87.66865,$,60640
VPJk-SEWSWS_nGoQvM-COw,Penumbra,664,5.0,41.92445,-87.71093,$$,60647
1kySpL0s7cdFRHD8XbsonA,Chicken Works & Salad Company,252,4.0,41.95389,-87.71971,$$,60618
Ykiz1UT9SO5u-y8nqDTy4A,Fork,1026,4.0,41.96511,-87.68662,$$,60625
ZM5FEk492JPfUKFWqOZirA,Wok Cuisine,242,3.5,41.96426,-87.70868,$,60625
pbEiXam9YJL3neCYHGwLUA,Alinea,2383,4.5,41.91342,-87.64824,$$$$,60614
VScrypD_qyg_Jzbz59BXmg,Backlot Coffee,111,4.5,41.95334,-87.73193,$$,60641
X9pOi_cvzv-9jkW1Zd2sCQ,JT’s Genuine Sandwich Shop,122,4.5,41.95323,-87.71882,$$,60618
6o35KF_Z2N-6KsDJvBJzzA,Señor Pan Cafe Tapas & Vinos,186,4.0,41.96865,-87.74055,$$,60630
ziIfrqtyupmeNlPAOx6jTw,Quartino Ristorante,4956,4.0,41.89345,-87.62837,$$,60654
6jshyTJKUdcz0YTHyhi1ew,Mima's Taste of Cuba,422,4.0,41.95365,-87.70171,$,60618
ZSwi334j92PB9597wRe_ag,Taqueria San Juanito,127,4.0,41.9671,-87.70862,$,60625
WOythZo7ThTOJiFCFfp6Iw,Seafood City Supermarket,225,3.5,41.97334,-87.74575,$$,60630
LYppbvgJlBG0SqjSKFiFGg,Sapori Trattoria,2478,4.5,41.93165,-87.64881,$$,60614
7lghqqmkunQdPGt9stYUoA,Ruk Sushi & Thai - Albany Park,117,4.0,41.96671,-87.71377,$$,60625
2tKMs0DbdxPSl2JeCJUEKw,"Joe's Seafood, Prime Steak & Stone Crab",2652,4.5,41.89194,-87.62569,$$$,60611
XOLX_XVqY776i6PyIHp_6Q,The Warbler,342,4.5,41.96423,-87.68548,$$,60625
Jy_-RfcqgYVQ6CjIrNHEBA,Pizza y Pan Pa' Ya,143,4.5,41.96094,-87.7068,$,60618
-gVKPvkI0wLwvOucJpbd2g,Zebda,202,4.0,41.9597,-87.728,$,60641
oXAqMNOjeR9FzUS8Y76zrA,Hellas Pastry Shop,127,5.0,41.96852,-87.69478,$,60625
ZcGuLKfgZAWuhMBbfqXBmw,Taqueria El Asadero,629,4.0,41.96125,-87.68426,$$,60618
q65G-7JIZWy0bTeOzwMzTw,Thai Aree House,221,4.5,41.9459,-87.73551,$$,60641
kyZQnv62VQnDk23i_TxO3g,Parachute,652,4.0,41.94471,-87.70652,$$$,60618
4-ymYbhxthEMWQa2_404FQ,Cafe Urbano,214,4.0,41.95666,-87.72381,$,60618
tezausSlz9qoapwGymYoPg,Hearth And Crust,147,4.5,41.95408,-87.71829,$$,60618
rp17Dfjdh7JR4GGZwj6nqg,Portillo's Hot Dogs,5998,4.0,41.89366,-87.63157,$,60654
V3_UIvTZGIOMFM93LZF9TA,Laschet's Inn,514,4.5,41.95381,-87.68198,$$,60618
PTjBAjRMCxLKAob8Dt5SIA,Chief O'Neill's Pub & Restaurant,656,4.0,41.94451,-87.7055,$$,60618
q5bCzvm2FhrS9UMo7vHFEQ,Taco Max,146,4.5,41.95407,-87.71944,$$,60618
JS5mi7IPnfntxujiXtirHw,Jibek Jolu,355,4.0,41.97322,-87.69136,$$,60625
EfSiYrSkWfGV6q0G-if6hw,Rockwell's Neighborhood Grill,414,4.0,41.96587,-87.69397,$$,60625
