id,name,review_count,rating,latitude,longitude,price,zip_code
Wp_EGDpkEzNgrnJkgWTBzQ,Mabel Gray,494,4.5,42.46765,-83.10456,3,48030
9rqmoNhTI5Sd7zI2UYe-mA,Tai Fai Restaurant,438,4.0,42.45988,-83.15765,1,48237
4sOMeUSY_mMPmjCaIYsdWw,Toast,656,4.0,42.46409,-83.13653,2,48220
aZS1KDWQ7alvztYG9dQDNw,Christine's Cuisine,346,4.0,42.46131,-83.12403,2,48220
sUPyMKRowXDpESjkUubd9A,The Jamaican Pot,322,4.0,42.44485,-83.19119,2,48235
jMTOoUFxPhl9f1G_xeBr3A,Culantro,199,4.0,42.46189,-83.1359,2,48220
EUidam6Za6b9jVxuuQi7lQ,Voyager,318,4.0,42.4613,-83.12578,2,48220
lSr8zKZBf1g9nHXaHOtAAA,Howe's Bayou,319,4.0,42.46129,-83.13427,2,48220
KFuYcqo2NZFzV7G1mQsuiw,Buena Fe Restaurant,105,4.5,42.46049,-83.16381,0,48237
FGPQd8GdG1zy7X0r1kaDIg,Inyo,397,3.5,42.46103,-83.13521,2,48220
M2-p4rlHt5aIvdn4YS2XKA,Framebar,201,4.0,42.4679,-83.10441,2,48030
a9OZWzwFFLHJyDORld11yQ,SugarBuzz Bakery,31,5.0,42.4638,-83.13722,0,48220
FSQb3qrgjdufnYZ9F5wh1w,Sonny's Hamburgers,41,4.0,42.38621,-83.23694,1,48223
R8rjbnVh0s__2wTQB7uaBA,Chita's Nefertiti Bar,4,5.0,42.39487,-83.20344,0,48227
3DpaDXWDty9XI-Pg9PwIdw,La Kabob Grill,18,4.0,42.40217,-83.22431,1,48223
pmzHgXQOQB3HdXPzB4T9Zg,Detroit Vegan Soul,141,4.0,42.40786,-83.23518,2,48223
E7C5Nl-mQto97FngzQe_Lg,Burger Grille,10,4.0,42.38672,-83.19894,0,48227
NbhUi8rqcT6R6haf7EDNUQ,Yoshi Hibachi Grille,45,3.0,42.40165,-83.18831,0,48227
pwA__WzEw6LzbmjKE-icHw,Metro Fresh Fish & Seafood,7,4.0,42.40264,-83.22218,0,48223
W4VWHrZgTgCmy1dLISmFsw,Golden Wingz,10,3.5,42.3963,-83.19908,0,48227
xVcK7aGaMNtOv8h0HxKG-Q,Omega Coney Island No 2,11,2.5,42.40131,-83.21882,1,48223
drUjUWyusEuZvhVeuGrqDQ,Little Icy’s Luncheonette,3,5.0,42.4069,-83.22361,0,48223
BOH97tJhGw12fr8VfoyuFA,Panda Chinese Restaurant,9,3.5,42.40186,-83.22425,1,48223
CIyImQrybeHGKj4Efq4t7w,Papa Pizza,4,2.0,42.39665,-83.20895,0,48227
09V2oU1CYUku_HeP3cZatQ,All Star Fresh Fish and Seafood,2,5.0,42.38611,-83.19828,2,48227
Z_u1_l7aB825Zh091cZzQA,Bread Basket Deli,7,2.5,42.3932,-83.20006,2,48227
5-VU2O6Z3Ey3VDIKr5BP1w,Rikshaw House,3,3.5,42.38992,-83.19857,2,48227
4WQoC1vtn3K5a4v_6mBh6w,Big Star Fish & Seafood,5,3.0,42.39421,-83.19919,2,48227
NeUYSnp-S3V1ifpnpfS7lA,Fish Express,8,2.5,42.40245,-83.22293,1,48223
8wDvCv3vVM6XOiEhqHKStg,Mama DeLuca's Pizza,1,4.0,42.40203,-83.22112,0,48223
oWx2b1nKPuxWNodioyUUNw,Cosmos Coney Island,3,2.5,42.39507,-83.19875,0,48227
4MwMnJA0ROp5xQMhJNoXvw,Something Good AKA Chef Dee's,2,4.0,42.40152,-83.19016,0,48227
gy9ySCCB3Y12CSZLCw3Xpg,Spudz & Clucks,6,2.0,42.40272,-83.2225,0,48223
awo8NOEYrg72HOBHFjGZzA,Great Wall,6,2.0,42.3918,-83.19846,0,48227
4CCPFtzPQJyd3AHVn4bMvw,Sky Bar and Grill,2,3.0,42.40175,-83.19734,0,48227
KrxXZV6Zw0WUej8xfcXPCw,Billy Coney Island,4,3.5,42.38606,-83.23275,1,48223
Rr9nwd68EJv12gUtEEWiQQ,Detroit Lets Eat,1,5.0,42.39164,-83.19862,0,48227
vLG-7nzs6y4KzKwK-FeYoA,Topey's Kitchen,1,5.0,42.40128,-83.18962,0,48227
O4OVkaGi4IhugrtMYPf_lQ,Great Lakes Fish & Seafood,1,2.0,42.43249,-83.10462,0,48203
M6xt8kBsdZg0mkfN6fanNQ,Loaded On The Go,2,3.0,42.41799,-83.10939,0,48203
CfvvD0oCZFHwwMvWhaEnMw,Sweet Potato Sensations,131,4.5,42.41715,-83.25789,2,48219
qERY1Esz9ZH9p2lwzFBIuA,Maty's,107,4.5,42.41536,-83.25543,2,48219
jUUJPLDNzBmuT4DFX1taaQ,Scotty Simpson's Fish & Chips,232,4.5,42.40031,-83.25935,2,48223
wwYjG8fCQq2seImBV9SVKQ,Central Park Deli,105,4.0,42.44711,-83.25861,1,48033
BzNvyuZTAboVExATIgVN-w,Bob's Pizza Palace,53,4.0,42.42976,-83.24481,2,48219
wOzDSvGal6Zp0Hh1Df-5Sw,Le Culture Cafe,215,3.5,42.44244,-83.2861,2,48219
Fxf45YINvhafoNaZTiCb2Q,Jamaica Jamaica Restaurant & Bakery,59,4.0,42.43027,-83.21587,1,48235
bGQ0-HPCqNXO66GayfFbvw,Sandy's by the Beech,97,4.0,42.39924,-83.29707,1,48239
M07cagyauYeLh7rl04Duyg,Crab House,80,3.5,42.42934,-83.23714,2,48219
u0iAwdI1BaxpwGinl2hffw,J's Cafe,29,4.0,42.4121,-83.24732,1,48219
F9642isPBMtRJ2iTPP-CVQ,Omega Coney Island,25,4.0,42.44308,-83.26531,1,48219
WwUMBdptIRP4VtjUBeV4-g,Mama Mia's,62,4.0,42.43184,-83.29754,2,48240
HLD0zjc55WkqJnGkIaPy_g,Murphy's Restaurant,45,4.5,42.39915,-83.29858,1,48239
0tsUJtIkH3bvLXofqaMJUg,Old Redford Kitchen & Cafe,15,4.0,42.41606,-83.25708,1,48219
p5Os_3p-fCxMMavIdCADFQ,Sun China,64,3.5,42.4137,-83.27759,1,48219
n_SyipregWRQ2NZaUfAKxA,Kalahari African Cuisine,9,4.5,42.42935,-83.23673,0,48219
ybuor3Z5MS-UnpLoVKmZfg,Original Wave's Inn,14,4.5,42.41047,-83.24216,2,48219
VPk6EgZSMm90O_C6w9f0JQ,"""DeAngelo's Soul Food Deli & More""",34,3.5,42.41873,-83.27783,2,48219
5yis21fUPRU1ZhEKJYxSEg,Kabob Bistro,22,4.5,42.41362,-83.29821,0,48240
I6IxoTP-U599hn4iWNuErw,JJ Fish & Chicken,22,3.5,42.44345,-83.24249,1,48219
5cMaXDgM2OzPKM2ZfWSPBw,Pasta Bowl Restaurant,68,3.0,42.41542,-83.21334,2,48235
A4QJ29pD2y36Hv0WvK7_sQ,Spud Headz,39,3.5,42.41602,-83.20908,1,48235
rSy2DnF6r0OeInT-zqFbog,Happy Garden Restaurant,39,3.5,42.41426,-83.29718,1,48240
ZbyanL_LyTZGRZvct6c4qA,Island Spice Caribbean & American Restaurant,20,4.0,42.41575,-83.22026,0,48219
n34nBZN7ZRejrFpDPaAv-g,Fat Kats,22,4.5,42.40154,-83.29635,2,48239
u2-Xe5sgyz2tKZ-5Nktrfg,Redford Grill & Bar,61,3.5,42.39986,-83.29614,1,48239
w6xRi0VaCAnHURS4TMrdAA,Hollywood Coney Island,22,3.5,42.40982,-83.2401,1,48219
6qyx0oX24HBcXP1BdeHM7g,Stackerz Deli,18,4.0,42.45903,-83.26018,1,48075
5OcMqTqgwzbtwvg5csnatQ,Sweet Asia Cafe,64,3.0,42.45606,-83.2778,1,48033
f_M8sLfagNmA0a5icR2Z2Q,Savvy Sliders,25,4.0,42.39572,-83.27729,0,48239
qqqkuLryPghX9PUHaKlQhg,Olive Leaves,35,3.5,42.45637,-83.27806,1,48033
ZEUAVPf_T5Fg1PIgGY5h-Q,Views Bar & Grill,28,3.0,42.42533,-83.2785,2,48219
val3tNOpk8wpChpUPNcvuw,Napoli's Pizzeria,25,3.5,42.41439,-83.28681,2,48240
WqxC0U039e-GwdfCge0x5A,Duffy's Den,4,5.0,42.41454,-83.2855,2,48219
3I0VwBgW2WLEltwbEQIbzA,Honey's,8,4.0,42.41034,-83.24147,0,48219
0e2Eud7o80m00AZYPOiyvw,Rocky's Coney Island,4,5.0,42.41408,-83.28372,1,48219
jxdaVDSNfJPo_uMzS0rV5g,Shrimp City Detroit,7,4.0,42.42976,-83.21833,0,48235
DFyJW57Iq0BCHXVGGeiOLQ,Royal Grill Restaurant,14,3.5,42.41558,-83.20528,1,48235
RSWKwg1NpJM0cXJ1NSdn6A,Chops Grill,6,3.0,42.41079,-83.24397,2,48219
kepsr0pfdUCDCUryiVO9Sw,Cajun Boiling Crab,6,3.0,42.41493,-83.23724,0,48219
1Jd2xqpaEfkEy_rgaBu7AA,Good Cookies,2,4.5,42.41523,-83.22824,0,48219
595-pTmx0drxpJz7qDcY8Q,Cheng's Garden Restaurant,5,3.0,42.41538,-83.22031,0,48219
nnkz6gig4zrtJaiz0wdZHw,Street Cuisine,5,2.5,42.41509,-83.23725,0,48219
X4ikR9vE8eT4SbRCh71z-w,Detroit Taco Bar,4,2.5,42.41563,-83.20778,0,48235
7b_SbLC3pEMjJigqXDsflw,Detroit Shrimp and Fish,25,3.5,42.43964,-83.19585,2,48235
WZOVTQ1FW7HTn_oCJRQrww,Mighty Wing Shop,49,3.0,42.44049,-83.20031,2,48235
4pUgLn17JzKIdZt_Yco0Ng,Sweetwater Express- Detroit,41,3.0,42.41619,-83.20153,1,48235
K5YajdRRkBuK0iPioSxXnA,Sweet Soul Bistro,45,2.5,42.41631,-83.18172,2,48235
OpH6PRNM1PiXc4nsk9PDBQ,Louisiana Creole Gumbo,16,3.0,42.43085,-83.17953,1,48235
xdPfZTg0XJXnim_5RtBXxw,E & S Carry Outs,10,4.0,42.41686,-83.17752,0,48235
13UQQOBl89hVELZTW6Uopg,Great Lakes Sports Bar,9,3.5,42.43023,-83.21635,2,48235
LA8IrTNQbVCDVR-obp5bIQ,Wild Wild West Wings,13,3.0,42.41567,-83.19999,0,48235
z6CPCbzYSp0Er8iWKCWPrw,Fat Boyz,12,2.5,42.43008,-83.20441,2,48235
t9_GilZAn-rCx-uabxa_0Q,Mr. B's Soul Food,26,3.0,42.41587,-83.21569,2,48235
BjMPsMSwjI-ke89jXqVi9A,Encore Lounge and Grill,4,3.0,42.42995,-83.19863,0,48235
rXO7pK6BYxaNyGPkKM46PQ,Golden Bowl Chop Suey,13,2.5,42.41648,-83.1772,1,48235
CwOi-5owDhYyahsNvoTxIg,Lon's Coney Island,4,4.5,42.42984,-83.21534,0,48235
92CzYfPpcPV9mI0xab_3JA,House Of Gumbo,3,3.5,42.41599,-83.18002,0,48235
xmhlyGWZuatlyN_nmcz8IQ,Sliders 313,2,4.0,42.41686,-83.17688,0,48235
L6uFCK5UBgXpwV1XKKmwdw,Los Chapos,2,4.0,42.4299,-83.2185,0,48235
hHk7Pc2hGORfS6X9NulHjg,Sinai Grace Hospital Cafeteria,1,4.0,42.419,-83.18293,0,48235
8a-apCQPY5lxdsRDmKqA_A,Seven Mile Shrimp Palace,1,3.0,42.43034,-83.19802,0,48235
r4hjY8ExU81e0UK5_S_5vA,Tubby's Sub Shop,4,2.5,42.44559,-83.18288,0,48237
F_yjmNxW3vt_tg9B5uY1aA,Chef's Corned Beef House and Coney Island,2,2.0,42.43136,-83.18084,1,48235
mURau2Lec6wdp5tEKGFcYg,Beirut Bakery,150,5.0,42.38567,-83.29437,1,48239
J0ngl_R1bdpHi-44olMtqw,Pho Lucky,250,4.5,42.35716,-83.2734,1,48239
VLFbfVx0MJ9TfGZ1xPNxBA,What The Pho,257,4.0,42.36992,-83.31494,2,48150
IljjPJU2OoJTwlo_pcjPjQ,Detroit Pizza Factory,145,4.5,42.35436,-83.27493,1,48127
lKBAx6m98DjwSbCNW_zkPw,Mama Mia,153,4.0,42.3699,-83.31697,2,48150
yPXhyb86z8no7fnCjZ5ETg,Kabob Inn,118,4.0,42.356,-83.27377,2,48127
V7yaP7c1C52psr_DVcpoDg,Lefty's Cheesesteak Hoagies,302,4.0,42.41223,-83.33557,1,48152
itsEoa16txYJzTpeKvSqbQ,Amico's Pizza,54,4.5,42.35575,-83.32188,2,48150
Yl32TEU70kcFpc9-_ZGFEg,Shawarma Island,34,4.5,42.37052,-83.30921,1,48239
ssk-4cU-KTi2jXo7fOA2Rg,Lila's Pierogi,35,4.5,42.39826,-83.3211,1,48154
mJPNvc8CLI_YyhorgSPfZw,AlJoom's BBQ,38,4.5,42.35525,-83.27385,2,48127
aHGXI9DSilQwA4BorZxQuQ,Frank's Diner,39,4.0,42.37117,-83.29393,1,48239
vW7c8GRRURchNKp_6J3jcA,Burger Shack,59,4.0,42.35526,-83.27396,2,48127
BZ0Byt1LDotmcYNWfv3I8g,Szechuan Empire,131,3.5,42.39792,-83.33349,2,48154
vOUXnomHe1IbAf2HerJ9UA,Mr Chicken of Redford,38,4.0,42.37027,-83.30485,1,48239
GFCZRLGlq1SB-H1V2ILvvw,Leda's Coney Island,42,4.5,42.39737,-83.33666,1,48154
OBm6duFw89gNKm_TypaUBQ,Louie's Pizza Express,20,4.5,42.35707,-83.29349,1,48239
O3cvWH7uQ_IQu08lE_5eSg,Oasis Mediterranean Cuisine,92,3.5,42.36901,-83.33447,2,48150
bHrZdKmstB7GmxcEIdPMOg,Marko's Cozy Diner,56,3.5,42.37043,-83.31119,1,48239
7lq-cS5i6VEK-t2WKI5AGA,Red Ruby Restaurant,53,3.5,42.35567,-83.27468,1,48127
fT4M65A8uI3crv_--MskEA,Wine Palace,39,4.0,42.38496,-83.33445,2,48154
IADVz2xN4RSi3UiWi7CtMA,Bread Basket,105,3.5,42.36822,-83.33255,2,48150
_pDPyxaFrAq7FUEmy-vfcA,Steve's Family Dining,78,3.5,42.40293,-83.33408,1,48154
MI-ZLWp-PnFqhzaS0sabCg,Chin's Chop Suey,62,3.5,42.36904,-83.32185,1,48150
1qjeBvWXu9cF_0_K6eF-QA,China Kitchen Express,58,4.0,42.41028,-83.3351,1,48154
kVQqkUhXQUWMDcRDxgpbWg,Old Mexico Restaurant,131,3.0,42.39793,-83.325,1,48154
lhRyZfBJ7YK4PhQrtdCkcA,Pump 5 Grille,14,5.0,42.39777,-83.33488,0,48154
KTjbzBEOYX5K-nmXvE4nxQ,Indian Kitchen Carry-out,13,4.5,42.38524,-83.31562,0,48150
vevth5xwN6kE3g37u51GQw,District 12 - Dearborn Heights,18,4.5,42.35056,-83.27466,0,48127
te0FcgQvkzBx55ucnAqvSw,Bella Pizza,12,5.0,42.34774,-83.33063,0,48185
zyzttKrZgI2boCF9CSDDnQ,Ricky's Sub Shop,135,4.0,42.33755,-83.19576,2,48126
cuemikopY0jp622-5_FRDg,Ford's Garage,943,4.0,42.30719,-83.23776,2,48124
qDLHimsYJKHcqL_4V4p4bQ,Brome Modern Eatery,672,4.0,42.30607,-83.24534,2,48124
klkmynuK91fbGMjmP_TSYw,Xushi Ko,433,3.5,42.32755,-83.20337,2,48126
22lGVT8bVoJ8PpdD05Uvig,Unburger Grill,153,4.5,42.30628,-83.24444,1,48124
PL_CW2a8Q7OKzM20W94ekg,Sahara,242,4.5,42.30278,-83.25656,2,48124
wpniVBN_d5hg0LqHY7LudQ,Buddy's Pizza - Dearborn,360,4.0,42.30563,-83.24708,2,48124
UxGilCouJPZ7e3HmhQFngA,Zo's Good Burger - Dearborn,202,4.5,42.3204,-83.18153,1,48126
s8x1eRJyIKX0xrjNLTFG7w,The Himalayan Flames,167,4.5,42.30517,-83.24932,2,48124
TJ_md2b1clc-zPor-TP10A,La Fork,288,4.0,42.305,-83.2477,1,48124
jcIOgzXEqkCtwNaU4qjU6g,Al-Ameer,607,4.0,42.3445,-83.16741,2,48126
NTG4tbcIHFqlixnAfKXvww,Zaytoona Mediterranean Grill,67,3.5,42.32958,-83.20311,2,48126
POpTWoya0ebFqzhcHAu2VA,Taystee's Burgers,412,4.5,42.32938,-83.16195,2,48126
bBNJhTSqgY1q0aKuSuxM1Q,Hamido,334,4.0,42.34382,-83.17425,1,48126
APYwE45amWbq_UmDbKsssw,New Yasmeen Bakery,165,4.0,42.34419,-83.18082,1,48126
4bB8bCaRvXryWHbhOMex7A,Oyaki Sushi,384,4.5,42.32745,-83.29912,2,48127
2vAj53ZEDNDrfvYuZpvQzQ,L.A. Bistro,247,4.0,42.30669,-83.24346,2,48124
m5FOUuk5BKTr6j2HeuleCA,Paradise Biryani Pointe,134,4.5,42.30569,-83.24461,2,48124
VZf2lOhhhwSugCv6IK4V9g,Tria,120,4.0,42.32048,-83.21683,3,48126
29XQHQY8qVpYLedrGDoPqQ,Famous Hamburger - West Dearborn,199,4.0,42.30506,-83.24807,2,48124
BuAt-89v75SdeEN9Sp-c3Q,A1 Dogs&burgers,62,4.5,42.34403,-83.1956,1,48228
PSGMS7SUs3m5Pp_lOpUjKA,Malek Al Kabob - Dearborn,119,4.5,42.30568,-83.24529,2,48124
_1BOsEpRejBytRsTTeZnBA,Mocha Bistro,168,4.5,42.3202,-83.18361,1,48126
5Il4NYoAi0_McQ67vyoUAg,Mint 29,275,4.0,42.30641,-83.24435,3,48124
ojg2d0WVjCVCt7JRWzc7pA,Cedarland Restaurant,220,4.0,42.34386,-83.17122,2,48126
Ljkq2PNQ5nB8vQKz3hUvpQ,Victory Liquor & Food Store,27,4.0,42.34382,-83.20394,1,48228
_pHpCqKj0QHxni1eoKeuEg,Alcamo's Market,140,4.5,42.32049,-83.17617,1,48126
zKroPyosAy1MBuBJ5g1OJw,Capri Italian Bakery,76,4.5,42.32108,-83.19443,1,48126
0FHwQb52hfyNhhtw07WkTQ,Al Tayeb Restaurant,102,5.0,42.31694,-83.31146,2,48135
x4KLlXkaZtrBL2Gq8qUyMA,The Butchers Grille,236,4.0,42.30335,-83.25562,2,48124
OkB9eGXfsPYUI6_Se8lpbA,Big Apple Bagels,39,4.5,42.32741,-83.25707,1,48127
TJ_POk8hrMCE5u3On8M1FQ,M Cantina,368,4.0,42.32337,-83.17272,2,48126
hhhTZfmmPmQ7BMnmAVgoXg,Al Chabab Restaurant,82,4.5,42.34419,-83.17043,1,48126
zpwMCd59GNXWF6yGlBUKgQ,Qahwah House,52,4.5,42.3064,-83.24435,1,48124
O_3W3hgzqij2Pm5L7snzFA,Bangkok 96,482,4.0,42.29398,-83.27201,2,48124
U4c7y-xSHUEFBD_oz7Ol9A,The Heights Meat Market & Grill,89,4.5,42.32703,-83.28291,0,48127
QG1gw2rlyxzVcIHnBMKV6w,La Pita,312,3.5,42.30254,-83.25461,2,48124
txYrixg-p7qm_js8HQOrZQ,The Fish Market,79,4.5,42.31981,-83.17593,1,48126
3jL34--yTg5a8bEhGlXH8Q,Kidcadia Play Café,41,5.0,42.32097,-83.17997,0,48126
mbTfvUB5hZF1sZFUnQuvZQ,Red Robin Gourmet Burgers and Brews,55,3.0,42.32931,-83.22245,2,48228
PZQezNeng_6eLPKNHt10rw,Miller's Bar,532,3.5,42.30112,-83.26719,2,48124
X9Uep5qXDC_GKuX9XvXEbg,Red Dunn Kitchen,179,4.0,42.327,-83.06504,2,48216
7bhpcorU3CAd33KJefB0EQ,Mink,36,5.0,42.32956,-83.06587,0,48216
gwRDH8gr9Iu_mvMkaYAoVg,Folk,119,4.0,42.32956,-83.06589,2,48216
3dNJM-qnTkxLZsNV3S5RHQ,Nemo's Bar,101,3.5,42.33164,-83.06543,1,48226
aOCjkNlmbF6d1VvbZfXzJA,UFO Factory,60,4.0,42.33219,-83.06683,1,48216
eKKnB6e0l_66cM_rfU6Ang,Sheeba Express,41,4.5,42.32539,-83.06046,2,48226
ew8mvzp_BagM2AUIzdCtiQ,Tommy's Detroit Bar & Grill,124,4.5,42.32768,-83.05358,1,48226
F-0LTiL6KY9fPrIDkt2m7w,Taqueria Lupita's,329,4.0,42.32289,-83.08538,1,48216
iK0FUjpzLMm0mVVRk0RjZg,El Asador,353,4.0,42.30476,-83.12208,2,48209
uj0R7Wvdww5H84kp5q955A,Motz’s Burgers,84,4.5,42.30272,-83.11348,1,48209
rwCtf0txoy3Ow1CocE4x5A,Duly's Place,155,4.5,42.31813,-83.10176,1,48209
tfCSDMnDEdWPOoBPk6jqog,Roman Village Cucina Italiana,240,4.0,42.3058,-83.14436,2,48120
cVqtIOgBM7NPuK0IQGloaQ,Flowers of Vietnam,225,4.0,42.32025,-83.09654,2,48209
1KvjJYeZQS-bYVV1hQt2zQ,Arabian Village Restaurant,57,4.5,42.30245,-83.14585,1,48120
Oc5IjPyWE9dshSdRV8J2wQ,El Taco Veloz,59,4.5,42.31892,-83.11005,1,48209
AjlfznP9abRtjed0E35_qQ,E & L Supermercado,56,4.5,42.31673,-83.1062,1,48209
K-M8mX1aMXfqNZ4BufvaUw,PizzaPlex,79,4.5,42.32,-83.0968,2,48209
elyOjCsl37-lVi41AgpiEQ,Sheila's Bakery,45,4.5,42.3105,-83.12633,2,48209
7CQX2McOfxe3lHAKBw_2rw,Los Altos Restaurant,97,4.0,42.31464,-83.11996,1,48209
6exj1g8dkR6z1TB--JfIpw,Mangonadas Del Barrio,36,4.5,42.30176,-83.12737,1,48209
6Y88x6ZVJVL1nCwfygy9lw,Glass Onion Griddle,412,4.5,42.25729,-83.21232,2,48101
8x7oLtLhFjDwDVVhr8Zj5w,Los Galanes,275,3.5,42.32354,-83.08446,2,48216
0BcmouUOqQrQn_frFtjLcg,Evie's Tamales,139,4.0,42.32317,-83.08574,1,48216
YtZaBxnCFDMX3Hv0FsHk-A,Armando's,247,3.0,42.32093,-83.09472,2,48209
NhqrYxqeB2uQgQKYLdCIWQ,La Jalisciense Supermercado Y Taqueria,33,4.5,42.32193,-83.09133,1,48209
nVlsHOPxFmFnA9wj_DS_UA,Xochimilco Restaurant,473,3.0,42.32322,-83.08495,1,48216
p6rJIrlZE3gQdDykAngnKw,El Catracho,29,4.5,42.31923,-83.09741,1,48209
-FIq8Wuw7CU4a30-ykAJtw,Sicily's Pizzeria & Subs,65,4.0,42.32372,-83.08766,1,48216
ZvOxMJyonxPyh0BsNY7LfQ,Pollo Chapin,66,4.0,42.31946,-83.10257,1,48218
tklNK6yc5rlwldBI_TH_-Q,Tamaleria Nuevo Leon,67,4.0,42.32635,-83.07999,1,48216
U3wG7XTb07Rf-7n4zjwtBQ,Mexican Village Restaurant,241,3.0,42.3255,-83.07823,2,48216
1t6ETjkFiNTI12e-pdW-Qg,Chicago's Pizza,30,4.0,42.31955,-83.0981,1,48209
uASIgX2FW241VCmss_DdpA,Mexican Town Restaurant,132,2.5,42.323,-83.08535,2,48216
lDlGiAaRj8phOTNn6Eqt_g,El Paisa Taqueria Truck,9,4.5,42.31926,-83.09833,1,48209
NKRYZYZfc0f3KqfS8v0yXQ,Rocky's Road Brew,10,4.0,42.32029,-83.09637,0,48209
k2jhJkHA6bCKX6wQ7yL0HQ,Giovanna's Lounge,6,4.0,42.32349,-83.08724,1,48216
UIBuQD0tyFynCsi5tRdNEQ,El Comal,2,4.5,42.32198,-83.09185,0,48216
7cgY-o69GZoKCuANVvAsfw,Colombo's Coney Island Restaurant,11,3.5,42.31839,-83.10107,1,48209
yrTip9wv4ZpSlaQQhmGY-Q,El Palenque,8,4.0,42.31832,-83.10126,1,48209
hmNGNZf7EluE-fTMTc_tDw,Torta Express,2,5.0,42.32367,-83.0867,0,48216
iE3YtLuvjUa0OG90gcApQQ,Taquería Chilango,2,4.0,42.32203,-83.09113,0,48216
83Gj3v9wqfTGj9J3LGxovw,Lajalisciense,2,5.0,42.32534,-83.07905,0,48216
B5Ts7n5DzkbFNcM91juqPA,La Michoacana Tortilla Bakery,2,4.5,42.32338,-83.08524,0,48216
9AGFEH30lkWnknrowaOYYw,Citgo - Mexican town Deli,3,3.0,42.31989,-83.09587,1,48209
ko1WPwcuifvVoxav9gyZxg,Supergeil,41,4.5,42.33149,-83.07992,2,48216
DLSVSJQTsPg3j8yCVSVhDA,Nancy Whiskey,74,4.0,42.33511,-83.07245,1,48216
HTCstEV_jNFvRn0Tw40vWg,La Noria Bistro,72,4.5,42.33104,-83.11076,2,48210
YCPkfVTUdPMVa3i81GokiQ,El Taquito,25,4.5,42.31676,-83.10791,1,48209
9LzuwVAOA75QKZMaGN1DOw,Los Corrales Restaurant,41,3.5,42.32058,-83.1036,1,48209
YzBdWAzhis3zwLWKvTT1hQ,Taqueria Nuestra Familia,73,4.0,42.31304,-83.12345,1,48209
6nryFmYFrSG4CsfKnRP03A,Family Treat,17,4.5,42.30973,-83.12564,1,48209
NrPV3G3t88icreXnpC5vvw,La Terraza,45,3.5,42.30979,-83.13072,2,48209
bfl6RNTBfyXunxNJT3zdnA,El Nacimiento,80,3.5,42.31362,-83.12233,1,48209
DpZvOi89O7TgUXbJhUS93w,La Palapa Del Parian,32,4.0,42.30476,-83.12957,0,48209
_k4VHicPw7TWO7Tc4gM-lg,Tacos El Caballo,18,4.5,42.3057,-83.1234,1,48209
UmU67SX3dP6ZVyIM1l8mZA,El Salpicon Detroit,26,4.0,42.30967,-83.13208,1,48210
G85S1qea7RdPoZp1lBWzyw,Camino Real Mexican Grill,39,4.0,42.3042,-83.11812,1,48209
z_Xl1wZbVk5L7i7_DIbqJA,Telway Hamburgers,107,4.0,42.33139,-83.12787,1,48210
OaYgGaVwsilexmni0ONSfQ,Alnawras Restaurant,31,4.5,42.31067,-83.15251,2,48120
3fGFSWOS_fkoFImgzhXj8A,Pollos Los Gallos,18,4.5,42.31648,-83.12212,1,48209
iGt8GudSXK96GoTnqBQzWA,Senor Lopez Mexican Restaurant,120,4.0,42.33138,-83.13288,1,48210
P6wxHO901YhCeWdoRndzaQ,Mi Pueblo Express,15,4.5,42.31677,-83.12367,0,48209
ykQEyYn6NsKloqh1VpvMBA,Los Dos Amigos,23,5.0,42.32797,-83.12931,1,48210
bcog1tajg2C2u0co1RW1oQ,El Rey de Las Arepas,62,4.5,42.3353,-83.14082,1,48210
lFANU-FD-KdAGknqR8NeJw,Las Cazuelas,41,4.5,42.33054,-83.11956,1,48210
Mlny2Zf51aRYMqMSq8MPYg,El Rancho Mexican Restaurant,63,3.5,42.31637,-83.10547,1,48209
6_93HrUJx3Sh3ZQ1evePSA,Mi Lindo San Blas,43,3.0,42.31522,-83.10992,2,48209
LWH5vAUTrWemHqTWIkZ83g,Paul's Pizzeria,16,4.0,42.31264,-83.1235,1,48209
KtzkAmG3BbbPQeN7CEwEMw,Tortitas El Rojito,9,4.0,42.31548,-83.11674,1,48209
D--OKLkZ7QRBExzE4abpvw,Triangulo Dorado,10,4.0,42.3107,-83.12834,0,48209
jx9sVkI6_0kHbPPE00gjgA,Delray Barbecue,7,5.0,42.29585,-83.111,0,48209
kZrmz5S9JxV2X8vPYljVSA,A & L Ham Palace,9,5.0,42.29542,-83.13079,1,48209
F595EU6bnrL_r2VsABP3kQ,Tacos el Toro,13,4.5,42.33063,-83.12756,1,48210
33no18cHNuH_0GrGO_JJ4Q,La Posada,7,4.0,42.30934,-83.12525,1,48209
JWL2m6f-Gc2JVObc3dSGHg,Papa's Pizza & Bbq,14,4.0,42.41698,-82.93603,1,48224
ypaCf8QVmXNDJtZFKy5GWg,Buddy's Pizza - Grosse Pointe,45,3.0,42.41816,-82.9108,2,48236
EUjfwzNe9wY_hyLmfOkWvg,Alexander & Polen Meat Market,15,4.0,42.42156,-82.91068,3,48236
mh-aFLf_zEGG1yvOAz8jdA,Big Burgzs,11,3.5,42.40867,-82.92312,1,48224
vvZ4Z73_w0jayCMEDx2lLA,Mr C's Deli of Grosse Pointe Farms,12,4.0,42.41282,-82.91172,1,48236
WI66WkAchY-m8Ll7oKUPtQ,National Coney Island,32,2.5,42.41642,-82.91111,1,48236
