id,name,review_count,rating,latitude,latitude_truncated,longitude,longitude_truncated,price,zip_code,is_black_owned
bj91BZDt44jIE_1DCDrU_Q,Roses Fine Food and Wine,329,3.5,42.3640221114717,42.36402,-82.9773387588608,-82.97733,$$,48214,0
a2r0rQ1ub9VM2XSAwPeA2A,Original Gonella's,88,4.5,42.2900737,42.29007,-83.1454439,-83.14544,$,48217,0
RYxXBba98PRqasYkmibFEg,The Red Hook,82,4.5,42.3552156,42.35521,-82.9970585,-82.99705,$,48214,0
_GL1Lqbg15Gb0anjqcMmJg,Woodbridge Pub,239,3.5,42.3539924621582,42.35399,-83.0801239013672,-83.08012,$$,48218,0
HTCstEV_jNFvRn0Tw40vWg,La Noria Bistro,73,4.5,42.33104,42.33104,-83.11076,-83.11076,$$,48210,0
TaG8eAwHsc5by2klFPxD1w,Mike's Famous Ham Place,64,4.5,42.3316268920898,42.33162,-83.0943756103516,-83.09437,$,48216,0
X9Uep5qXDC_GKuX9XvXEbg,Red Dunn Kitchen,179,4.0,42.327004745177675,42.327,-83.06504034319701,-83.06504,$$,48216,0
POpTWoya0ebFqzhcHAu2VA,Taystee's Burgers,412,4.5,42.32938194433683,42.32938,-83.1619490376251,-83.16194,$$,48126,0
ioFyTODz0m_z8dTIidyq5A,Bash Original Izakaya,67,4.5,42.352967,42.35296,-83.079469,-83.07946,,48208,0
z_Xl1wZbVk5L7i7_DIbqJA,Telway Hamburgers,107,4.0,42.33139,42.33139,-83.12787,-83.12787,$,48210,0
keILszaEtKOsvaNyHcbC9w,Little Caesars Arena,265,3.5,42.340596,42.34059,-83.054839,-83.05483,$$$$,48201,0
8Pi4ES2PUynNKgOIMhnwcw,Grandma Bob's,77,4.5,42.33113,42.33113,-83.07584,-83.07584,$$,48216,0
0BcmouUOqQrQn_frFtjLcg,Evie's Tamales,138,4.0,42.3231692,42.32316,-83.08574,-83.08574,$,48216,0
Xq635a2o33-VAzhaHuE2aQ,McShane's Irish Pub- Downtown Detroit,154,4.0,42.33175,42.33175,-83.06667,-83.06667,$$,48216,0
X5C_InLvl2PtR9gmWC1HSw,City Wings,113,4.0,42.3673375,42.36733,-83.0804604,-83.08046,$,48202,0
7bhpcorU3CAd33KJefB0EQ,Mink,36,5.0,42.329556,42.32955,-83.065869,-83.06586,,48216,0
hhhTZfmmPmQ7BMnmAVgoXg,Al Chabab Restaurant,84,4.5,42.3441925048828,42.34419,-83.1704330444336,-83.17043,$,48126,0
JxCg9rR20YG7pyrZ38cUDQ,The Kitchen by Cooking with Que,19,4.5,42.3694637866948,42.36946,-83.0730919539928,-83.07309,,48202,0
zY1OTIDP8j1ZyepTVrT8MQ,California Burgerz,120,4.0,42.4070759,42.40707,-83.0559665,-83.05596,$,48212,0
bfl6RNTBfyXunxNJT3zdnA,El Nacimiento,81,3.5,42.31362,42.31362,-83.12233,-83.12233,$,48209,0
VrKr2SZBImFV79sXiO9IJQ,Bert's Marketplace,200,3.0,42.3473453,42.34734,-83.0412795,-83.04127,$$,48207,0
2V2mvrnT7HqvGBsCoax9OA,Lovers Only,133,3.0,42.333831,42.33383,-83.049653,-83.04965,$,48226,0
2_arAchX5g9VbUcUYLa5Qw,Bucharest Grill,141,3.0,42.36689,42.36689,-83.06847,-83.06847,$,48202,0
zkoB94aF87JvcoyUSL4UZg,The Ghost Bar,42,4.0,42.3527526855469,42.35275,-83.0621490478516,-83.06214,$$,48201,0
4sOMeUSY_mMPmjCaIYsdWw,Toast,661,4.0,42.464088,42.46408,-83.136531,-83.13653,$$,48220,0
X-gzn4k2BGNfQa34ckPq9Q,Go! Sy Thai,91,3.5,42.3330503,42.33305,-83.0490338,-83.04903,$$,48226,0
VLeN8FYSLFZ8g7Oe0J_GWA,D.PRIME Steakhouse,35,4.5,42.33219076898754,42.33219,-83.05966579999999,-83.05966,,48226,0
ITsDoLYGtRBhKHzSSgqq0g,Fat Salmon Sushi,88,4.0,42.400847,42.40084,-83.060975,-83.06097,$$,48212,0
TJ_POk8hrMCE5u3On8M1FQ,M Cantina,371,4.0,42.32337,42.32337,-83.17272,-83.17272,$$,48126,0
APYwE45amWbq_UmDbKsssw,New Yasmeen Bakery,166,4.0,42.34419,42.34419,-83.18082,-83.18082,$,48126,0
KIgd96wBrHW5JslTjzDDzA,Jose's Tacos,23,4.5,42.34662,42.34662,-83.03922,-83.03922,,48207,0
Fxf45YINvhafoNaZTiCb2Q,Jamaica Jamaica Restaurant & Bakery,59,4.0,42.43026709686508,42.43026,-83.21587183878451,-83.21587,$,48235,0
_pHpCqKj0QHxni1eoKeuEg,Alcamo's Market,140,4.5,42.32049,42.32049,-83.17617,-83.17617,$,48126,0
9rqmoNhTI5Sd7zI2UYe-mA,Tai Fai Restaurant,441,4.0,42.45988,42.45988,-83.15765,-83.15765,$,48237,0
29UceaE1nlZ6Y2ieizp8VQ,Bea's Detroit,25,4.5,42.346908,42.3469,-83.037961,-83.03796,,48207,0
0D6zxlfaDbIJTWYwZ4mFhQ,Sullaf Restaurant,18,4.5,42.4323149,42.43231,-83.1115599,-83.11155,$,48203,0
2B0BkbdaaKG_usKP6G1f7w,Tuhama's,106,4.5,42.34417,42.34417,-83.16474,-83.16473,$,48126,0
fQ2yw_1jJo1INWqD-eiJzw,Delite Cafe & Deli,55,4.5,42.4007157784882,42.40071,-83.0577859043503,-83.05778,$,48212,0
fb2TGeYOov5W4CUP_nYBqg,Buddy's Pizza - Downtown,101,4.0,42.3361989785321,42.33619,-83.0495368518519,-83.04953,$$,48226,0
_VoowSRomCi9jvl0Qf4dHQ,Frenchy's Poutinery,105,4.5,42.3165791,42.31657,-83.0386242,-83.03862,$,N9A 4J1,0
bd3ZE5iuzSix0EpG-VGobg,Lou's Deli,66,3.5,42.4172164,42.41721,-83.1528968,-83.15289,$$,48221,0
G85S1qea7RdPoZp1lBWzyw,Camino Real Mexican Grill,39,4.0,42.304198,42.30419,-83.118122,-83.11812,$,48209,0
8MFeM-m8JPaXTaLKXW2b5g,Otus Supply,479,4.0,42.461045,42.46104,-83.129926,-83.12992,$$,48220,0
ptVpa7VizjET4vicNhkbKA,Vicki's Bar-B-Q,51,4.0,42.34454,42.34454,-83.10487,-83.10487,$$,48208,0
mpWxEdyzFqzmVJ055VJ05Q,Bookies Bar & Grille,138,3.0,42.33687,42.33687,-83.05552,-83.05552,$$,48201,0
4lsrJbWguhR2V8v5LCzbcQ,Saucy Brew Works - Detroit,40,4.0,42.34344696361211,42.34344,-83.05243373272714,-83.05243,,48201,0
