id,name,review_count,rating,latitude,latitude_truncated,longitude,longitude_truncated,price,zip_code,is_black_owned
4xsJN2FuB94w9rMoMo6XFQ,Spare No Rib,258,4.5,38.6061441,38.60614,-90.2196686,-90.21966,$$,63109,0
L4JFBsgfLZIL9SJ5uxXgJw,Teatopia,106,5.0,38.5932908359289,38.59329,-90.2258403753449,-90.22584,$,63118,0
cFk2SMsJ-2cmXKLFFkP9JA,Fritanga,308,4.5,38.60965,38.60965,-90.22165,-90.22165,$$,63104,0
YYqRjbCVyoRfTV1R16eqxw,Gus' Pretzels,205,4.0,38.5967484,38.59674,-90.2174225,-90.21742,$,63118,0
vzG8THG9K2lDu-Ah6vFAVA,Café Piazza,170,4.0,38.5967773450234,38.59677,-90.2178671887859,-90.21786,$$,63118,0
0QYWhij_YZ7Lyk9F6213Sg,Pho Grand Restaurant,692,4.0,38.599449,38.59944,-90.24299,-90.24299,$$,63118,0
AjxjKRNin477A7nKAZciGg,McGurk's,432,4.0,38.607572,38.60757,-90.209949,-90.20994,$$,63104,0
3zI7Ka2_ZsKh4UwbSFnXdw,Lulu's Local Eatery,478,4.5,38.5989113,38.59891,-90.2431412,-90.24314,$,63118,0
X7YBx8CybmIPymZ0ThCmng,Ninth Street Deli at Howards,131,4.5,38.6005985,38.60059,-90.2143307,-90.21433,$$,63118,0
VNvJuCTMdGBj4lwC0L1Ghg,Tree House Vegetarian Restaurant,488,4.5,38.6001414,38.60014,-90.2428773,-90.24287,$$,63118,0
q2gRx1K1mbk6zHV4ZOCChQ,Eleven Eleven Mississippi,586,4.0,38.6196041686602,38.6196,-90.2129194075434,-90.21291,$$$,63104,0
XHbaHX2uBGIn3uw37jl7Og,Hodak's,428,3.5,38.6063804626465,38.60638,-90.2184677124023,-90.21846,$$,63104,0
bqR_3sT_rNp0hZglPtX6rw,Mission Taco Joint - Historic Soulard,583,4.0,38.61085261483117,38.61085,-90.2031170540769,-90.20311,$,63104,0
SMbAySnOc5GVR2iqDwfP7w,Jack Nolen’s,100,5.0,38.601938,38.60193,-90.2078538,-90.20785,$$,63104,0
gku-vC4YB5c7ZuNyLhjNbQ,Taqueria El Bronco,255,4.0,38.5940619247375,38.59406,-90.2306273758456,-90.23062,$,63118,0
F-j6PNGnA8yz77oIZMcPMA,Milque Toast Bar,184,4.5,38.6094213934818,38.60942,-90.2217300018524,-90.22173,$$,63104,0
qfFkIlopQ4U7qm0qHXNnhw,The Bellwether,261,4.5,38.615181,38.61518,-90.208036,-90.20803,$$,63104,0
NiljjvbIIzQPxIPqeLLg2Q,Tucker's Place,441,4.0,38.607224,38.60722,-90.210163,-90.21016,$$,63104,0
r8DNf74pfvCdy29fGuwAoA,Pieces The St. Louis Board Game Bar & Cafe,243,4.5,38.6116768419743,38.61167,-90.2002631127834,-90.20026,$$,63104,0
Ef1QOp6WY6kqWHk2JJCHqg,Mayo Ketchup By Plantain Girl,194,4.5,38.6176793,38.61767,-90.2135059,-90.2135,$$,63104,0
myg9wV_3IgHGa-pVKVjijA,Meskerem Ethiopian Restaurant,354,4.5,38.59884,38.59884,-90.24256,-90.24256,$$,63118,0
GqyOrF5X21ciTjnuSCH5PQ,Square One Brewery & Distillery,665,4.0,38.61698,38.61698,-90.21093,-90.21093,$$,63104,0
zXTO8GaLmRPATr505b4GQQ,The Wood Shack Soulard,247,4.5,38.60893,38.60893,-90.20538,-90.20538,$$,63104,0
QAdaeyJlY8deDP_QbN9ycA,Chava's Mexican Restaurant,438,4.0,38.6085748672485,38.60857,-90.2048483490944,-90.20484,$$,63104,0
BmKCJsV_payJ5ANqC7i85g,The Vine Mediterranean Cafe and Market,515,4.0,38.6003723144531,38.60037,-90.2430114746094,-90.24301,$$,63118,0
niGe9qqepMcewft8_g_zgA,"The Biergarten, St. Louis",156,3.5,38.5989847866783,38.59898,-90.214238932016,-90.21423,$$,63118,0
EEVFMbJ6_YdbP3dHpHzmEg,Little Fox,81,4.5,38.60795,38.60795,-90.227259,-90.22725,$$,63104,0
MT7IZwROgzr0HgJHHxBaMA,Brasilia,229,4.5,38.598448,38.59844,-90.242638,-90.24263,$$,63118,0
eORwNQsgjeJGrUPnQFJ9xA,Neveria La Vallesana,373,3.5,38.59408,38.59408,-90.2303,-90.2303,$,63118,0
GuHvOgWX4LaVYhSjyuGvyA,Steve's Hot Dogs,200,4.5,38.6016,38.6016,-90.24275,-90.24275,$,63118,0
zcpiDuViRY3JrFyFtCJEaA,Sister Cities Cajun,139,4.0,38.5896,38.58959,-90.21823,-90.21823,$$,63118,0
jaOZyyqGi8Qfu4fXh8pvDg,Morning Glory Diner,71,4.5,38.59344,38.59344,-90.22585,-90.22585,$,63118,0
dzeBiAu0VAaVBbMwcV9GFw,Rooster - South Grand,766,3.5,38.60106,38.60105,-90.24188,-90.24188,$$,63118,0
89SD5fNDDnJj-ITB40hLsQ,King & I Thai,477,4.0,38.6011499,38.60114,-90.24278,-90.24278,$$,63118,0
Yu3z-6kGRTYg82F7wRmvPA,Cafe Natasha's,304,4.0,38.598929,38.59892,-90.24272,-90.24272,$$,63118,0
g1KoL8rejZ5tTibsyU0x6A,Have A Cow Urban Farm Store and Cafe,80,5.0,38.61496,38.61496,-90.22489,-90.22489,$$,63104,0
L9WXqSyuKNQS-eqDqTWLgQ,Soulard Gyro,148,4.5,38.60459,38.60459,-90.20663,-90.20663,$,63104,0
wP7GPGHVd79vx92g9QJclg,Shameless Grounds,73,4.0,38.5951278,38.59512,-90.2181085,-90.2181,$,63118,0
Eu5Fq0tpnmqnb-wh25N-vw,Shift Restaurant,76,4.5,38.6106727,38.61067,-90.22402133206427,-90.22402,$$$,63104,0
dSRGkZP3IycrsGoAXE1pHA,Pizza Head,188,4.5,38.59936,38.59935,-90.24242,-90.24242,$,63118,0
Nvx2MceKWAtikcAxk_TBMg,MoKaBe's Coffee House,327,4.0,38.60270282998232,38.6027,-90.24272177280022,-90.24272,$,63116,0
DKyJMM2209QrTgclzoCUpw,Cafe Mochi,484,4.0,38.5984327,38.59843,-90.2430835,-90.24308,$$,63118,0
mduxUVqfm9Xv7gkgjk_xQQ,Elaine's Classic American Sandwiches,72,4.5,38.59342,38.59342,-90.2247,-90.2247,$,63118,0
Cu6tRoryxKNSR5aFv18wzQ,Lemp Mansion Restaurant & Inn,175,3.5,38.59321,38.59321,-90.21578,-90.21578,$$,63118,0
cEgsHkAnpYQbA60pIIZYKQ,The Taco and Ice Cream Joint,204,3.5,38.59368,38.59368,-90.22933,-90.22933,$,63118,0
F0Q9o6yuYh8f0DYl1RFjxQ,SqWires Restaurant & Market,422,3.5,38.6161,38.6161,-90.2116999,-90.21169,$$,63104,0
13oEDtCHrOvbhsHzno2Vvw,Kitchen House Coffee,108,4.5,38.60923,38.60922,-90.233536,-90.23353,$,63104,0
TPDnR26QPqU9sWanjd-ldg,Terror Tacos,75,4.5,38.599607,38.5996,-90.24299,-90.24299,$,63118,0
oMUBdWkgMD1Yhiyx9-BC9A,Sheesh Restaurant,210,4.0,38.5984399,38.59843,-90.24263,-90.24263,$$,63118,0
YJ-sr_YVhnsZaBl-j9tjCg,Epic Pizza & Subs,204,4.0,38.610534,38.61053,-90.203174,-90.20317,$,63104,0
TEbrlE0Ksk_EYBxndQVSVg,Lefty's Fried Rice,52,4.0,38.5997,38.5997,-90.22369,-90.22369,,63118,0
fBafnubpYG3wbpe2p6SdgQ,Taste of Persia,72,4.5,38.59979,38.59979,-90.24311,-90.24311,,63118,0
Lpuvf-1pHW1Roh6bPm1fPw,Twisted Ranch,420,3.5,38.6089037887657,38.6089,-90.2013437083381,-90.20134,$$,63104,0
dXCHtPZ7VdAM98QS_JRksg,Crafted,174,4.0,38.6088638305664,38.60886,-90.2341537475586,-90.23415,$$,63104,0
l80CVZqUuCFf6x239ach8w,Burger 809,21,4.5,38.5927045,38.5927,-90.2183843,-90.21838,,63118,0
UNtta3w643ZWsJ7JDxhC9g,Hammerstone's,178,3.5,38.60663,38.60663,-90.20504,-90.20504,$,63104,0
ldBhNb6DnmretKOCLhjZdA,Gooseberries,79,4.5,38.58646,38.58646,-90.23077,-90.23077,$$,63118,0
AXjlOs3MExDcEEvuEuQ-dw,Pho Long Restaurant - South City,94,4.0,38.61008,38.61008,-90.24126,-90.24126,$$,63104,0
nn5tvvgFtnoyCocACvXmJQ,Molly's in Soulard,302,3.5,38.608145,38.60814,-90.204057,-90.20405,$$,63104,0
8iUZth_qBgz_GTgaIgyOaw,Mauki's Bakery & Country Store,37,5.0,38.609322,38.60932,-90.202136,-90.20213,$$,63104,0
4C8l_E3E3bv3napG0PDooA,BooCoo,25,4.5,38.599999,38.59999,-90.211963,-90.21196,,63118,0
P9RXoXv0jz8fpabTGP8FfQ,Black Forest Kaffee Haus,26,4.5,38.60658803603177,38.60658,-90.23005453497166,-90.23005,$,63104,0
Llu8_Lx2DFthmr99_eiOLA,Wei Hong Bakery & Restaurant,138,4.0,38.60038,38.60038,-90.24302,-90.24302,$,63118,0
zfEo4tP99LrLn4TG6_PIJw,Grand Rising Smoothie & Juice Bar,18,5.0,38.60586,38.60586,-90.22615,-90.22615,,63104,0
pG5hLBK49Oz2TLX2qY6UQw,LemonGrass,207,3.5,38.6007488518953,38.60074,-90.2426326274872,-90.24263,$,63118,0
k2fvyjaTNYFQJw757Bgqbg,Padrinos Mexican Restaurant,32,5.0,38.6016,38.6016,-90.24275,-90.24275,,63118,0
SmFRXkAqpNPz8h6PcRd2Xg,Big Daddy's Soulard,91,3.5,38.6013777080127,38.60137,-90.2100553644181,-90.21005,$,63104,0
qeue741QLmfoDCbgSrZTLQ,Yaquis,81,3.5,38.593571,38.59357,-90.2290474,-90.22904,$$,63118,0
naFGcne3L3jawX6dojSE4w,"1860 Saloon, Game Room, & Hardshell Café",130,3.5,38.60845,38.60845,-90.20412,-90.20412,$$,63104,0
tLyCTAEh9CvSDJvivn43jA,Lilly's Panaderia,14,5.0,38.5937301493927,38.59373,-90.2299059441805,-90.2299,$,63118,0
siN5JEv_AQj037pwcN32pg,Jerk Soul,93,3.5,38.594317,38.59431,-90.235076,-90.23507,$,63118,0
aePpEsIT6LzGuNDjS5U0Ag,D's Place,49,4.0,38.6027348,38.60273,-90.2072451,-90.20724,$,63104,0
20-EyTyDc2-a30iDAQj64g,City Diner,382,2.5,38.6016372760861,38.60163,-90.2427568819282,-90.24275,$,63118,0
ckNVsfVzpo9FJPO0Axrw3A,Basil India,33,4.5,38.59979,38.59979,-90.24311,-90.24311,,63118,0
fabhgrgPWijO6LuSGfkytQ,Gather,13,4.5,38.60891,38.60891,-90.21499,-90.21499,,63104,0
Nssa2tsfDlSdiURc_0qDFg,Llywelyn's Pub,129,3.5,38.610071,38.61007,-90.2032713,-90.20327,$$,63104,0
JmubyfPmoEk86QnBsdSrLQ,POP,40,4.0,38.617402033918935,38.6174,-90.21283059508788,-90.21283,$$,63104,0
1LEkH6fV3Oa-4xYShrPE0g,Joanie's To Go,59,3.5,38.606,38.606,-90.2046,-90.2046,$$,63104,0
EI-x2auko13oNtjz0dbiXw,The Choice Something Special By Lillian,53,3.0,38.59531,38.59531,-90.22545,-90.22545,$$,63118,0
1Ob3XOZ9LqmGSc1sB4cLVA,Riley's Pub,62,4.0,38.60214,38.60214,-90.23985,-90.23985,$,63118,0
Xsb03EMofMgLioiRLtU19Q,Old Rock House,85,3.5,38.61526,38.61526,-90.19626,-90.19626,$$,63104,0
ftwDf0pQxJEWNK4t_5HXLg,Navin’s BBQ,25,4.5,38.60288,38.60288,-90.24169,-90.24169,$$,63118,0
xbI-_66pG3Lzuuj4R4mONg,Diners Delight,66,4.0,38.6194915771484,38.61949,-90.2315444946289,-90.23154,$,63104,0
MxRCy8mCzNJVzZ5EgOSiXw,Iowa Buffet,23,4.5,38.5884901,38.58849,-90.2298115,-90.22981,$,63118,0
-_PJA3nxv4BfnNz7nZS93A,Joyful House Vietnamese Cuisine And Seafood,32,4.5,38.58612833,38.58612,-90.24389,-90.24389,$$,63118,0
H4YMLj904tB53hUKG6wfWQ,Hectorito Restaurante,30,4.0,38.59406,38.59406,-90.22961,-90.22961,$,63118,0
iNffkHoswExv1sc2WG3U5g,Don Carlos Restaurant,39,3.5,38.59376,38.59376,-90.23036,-90.23036,$,63118,0
7RGlWg6UzTsfEfH4ITdCOQ,Knockout BBQ,34,4.5,38.60106,38.60105,-90.24188,-90.24188,,63103,0
Nxn0D6s-VX8Kgp0pC2v-HQ,Caribbean Delight,43,4.0,38.5927691573576,38.59276,-90.2430366666687,-90.24303,$,63118,0
