id,name,review_count,rating,latitude,latitude_truncated,longitude,longitude_truncated,price,zip_code,is_black_owned
AF1gQumomB5D79qtsARheA,Hong Kong Express,6,1.5,43.06199,43.06199,-87.91432,-87.91432,,53212,0
5sazAeRKNWmxX-CkWvEi2w,Funky Fresh Spring Rolls,26,4.5,43.076129,43.07612,-87.958096,-87.95809,,53216,0
pzx4TuYk9ToczKHCh2SYng,Buffalo Boss,24,4.5,43.0764,43.0764,-87.95811,-87.95811,,53216,0
Eu5FU1Z0-Dga8SebAuY_Vg,Pepper Pot Catering,29,3.5,43.0900688,43.09006,-87.9647217,-87.96472,$$,53216,0
QtPAc5OLu9gHqD555PtS_g,Sauce and Spice,3,5.0,43.0764,43.0764,-87.95811,-87.95811,,53216,0
rgRHFfIrCtifNZ0E2_zYXg,Mr. J's Lounge,7,4.5,43.0862009525299,43.0862,-87.971398383379,-87.97139,$$,53216,0
lnKSB7eUSXdJVDemsyFHJg,Juniors Smoked Bbq,2,4.0,43.0761,43.0761,-87.95806,-87.95806,,53216,0
HCTWxx_aFZIRSmE21m5NpA,Big boys kitchen,3,3.5,43.0886850997036,43.08868,-87.968451265435,-87.96845,,53216,0
VqgBxlkE4zqCfDRWKgFhmA,Checkers,7,2.0,43.0745706612066,43.07457,-87.9566817504433,-87.95668,$,53210,0
lYvsBVJXH57z14yRoF-Bfg,Chicago Sub,3,3.5,43.0895195007324,43.08951,-87.9663162231445,-87.96631,,53216,0
TchKtoc4axQsGh8iHecHDA,"Fresh, Fast & Delicious",3,3.5,43.067654,43.06765,-87.96171,-87.96171,,53210,0
T0asfTtynKwCOEcprlEotQ,Bud's Bar & Grille,2,3.0,43.075393,43.07539,-87.970859,-87.97085,,53210,0
WTmZP6KJc4M5hKxsCeMGJw,Redd's Snapper Seafoods II,3,1.5,43.0754395,43.07543,-87.9664688,-87.96646,$$,53210,0
4yskGy7ZDQ8Ajv36bKL6Fw,Ritz Fish Market,1,1.0,43.0675697,43.06756,-87.9605179,-87.96051,$$,53210,0
tKisiCFD_cwB2MYHYHFaGA,NYPD,1,1.0,43.08953,43.08953,-87.96447,-87.96447,,53216,0
AGPjtrCF_PbY1rgeix8pEg,Ally's Bistro,204,4.5,43.149255,43.14925,-88.076446,-88.07644,$,53051,0
WFAgCO-nUmvaWDJvTMR-9w,Park Place Cafe,85,4.5,43.148712,43.14871,-88.04602,-88.04602,$$,53224,0
XXTe68dwRZGc_EHLCV5h8w,Thai Bangkok,88,4.0,43.1779449,43.17794,-88.0248524,-88.02485,$,53224,0
L5YrOYeop39WBjC1fwWCpw,Point Burger Bar - Milwaukee Express,189,3.0,43.149039938430015,43.14903,-88.04888253229737,-88.04888,$$,53224,0
02x-zbZz98qysTRVQSe8BQ,Ninja Japanese Steakhouse,173,4.0,43.1785119878309,43.17851,-88.1035979008247,-88.10359,$$,53051,0
04agQv_400HCSluoSktW5w,Irie Palace Authentic Jamaican Cuisine,41,3.5,43.17727674402515,43.17727,-88.0438384294467,-88.04383,$$,53224,0
G81GF9xPY-Lgh0M2_O_qOw,Pop's BBQ,36,4.5,43.1485851109028,43.14858,-88.0056877434254,-88.00568,$,53223,0
q1AGNkO4oVAEGM26kQ0kbg,Larry's Market,67,4.5,43.1769981384277,43.17699,-87.9642486572266,-87.96424,$,53209,0
YPt1o0YRsAh9r8XHQHFZ_w,AppeThai,160,4.0,43.178954,43.17895,-87.958966,-87.95896,$$,53209,0
GJ2Au6ASf0bZFR1bAyKw5g,Sakura Sushi and Grill,91,4.0,43.159689,43.15968,-88.093046,-88.09304,$$,53051,0
B3oAYmCgudLn3x_UOkn7rA,Falafel Guys,113,4.5,43.22174,43.22174,-87.98726,-87.98726,$$,53092,0
-oPLKfRCkqlqVga91olibw,St. Paul Fish - Mequon,150,4.0,43.221961,43.22196,-87.986793,-87.98679,$$,53092,0
gy848Zys9xeaIEE83--M7w,El Tenampa Mexican Grill & Cantina,37,3.5,43.1752428801767,43.17524,-88.0436366666666,-88.04363,,53224,0
N3O2aTfBacGpsNqP1hK4dA,Allgauer's Bistro In The Park,63,3.5,43.15455,43.15455,-88.05401,-88.05401,$$,53224,0
iUOYjWxbgSucAw4uro8gIw,Smoked At 225,40,5.0,43.1397761,43.13977,-88.1096118,-88.10961,,53051,0
wgOLX1itwgu1_DPXRfNsDA,Poco Loco Cantina,144,3.5,43.17785,43.17785,-87.96319,-87.96319,$$,53209,0
o75xDwtmXXTr6kkGJYcXLg,Hot House Tavern,108,4.0,43.17784,43.17784,-88.11674,-88.11674,$$,53051,0
tOd3XL940x2eDacMHzEOpA,Kurt Schulz Delicatessen and Pastry Shoppe,44,4.5,43.17715,43.17715,-87.96362,-87.96362,$,53209,0
678_7pGRnQSqmC1Rj8kd_g,Evie's Vietnamese Kitchen,74,4.5,43.180336,43.18033,-88.119916,-88.11991,$$,53051,0
67i9bj2c3K34X9v0Q0TPqg,Chen's Gourmet,58,4.5,43.173506,43.1735,-88.110371,-88.11037,$$,53051,0
ozt4tUHv9A70RYzausVuOw,Café Hollander - Mequon,266,3.5,43.22179,43.22179,-87.98152,-87.98152,$$,53092,0
9CpZyYy4mbNX9dGc5hPjgw,Nihao,49,4.0,43.164498,43.16449,-88.095771,-88.09577,$$,53051,0
Rovy3eI88NP1OM5NCk8EGQ,Von Rothenburg Bier Stube,101,4.0,43.2283236253,43.22832,-88.1063454554,-88.10634,$$,53022,0
TUssC3WBK-CwJ8w-ypTYPQ,Hup's Pizza,46,4.5,43.10494,43.10494,-87.98035,-87.98035,$$,53218,0
wnD0VoqwOL0Zz1qT9Nw6NA,Karl's Country Market,65,4.0,43.1200466399504,43.12004,-88.1065044365234,-88.1065,$$,53051,0
L-Kp4JRANXVC4WfbCYannQ,Foxtown Brewing,80,4.0,43.2211,43.2211,-87.98887,-87.98887,$$,53092,0
ZMxMSTn_0roUTtEnlHyh8w,Sinbads Grill,53,4.0,43.11747,43.11747,-88.0551,-88.0551,$,53225,0
SH62vbQSTSMaFuW85eH22w,Waterlin,63,3.5,43.177814,43.17781,-88.093019,-88.09301,$$,53051,0
_-Sz-pnNCNfkHMI0kLoKdA,Wok 2 Go,26,4.5,43.16277,43.16277,-87.96504,-87.96504,$$,53209,0
v3kGq-V8g_Oqyot-aWM_xA,Pop's Frozen Custard,62,4.0,43.1755551020884,43.17555,-88.1142508195232,-88.11425,$,53051,0
sjfLjybiPjmqVVd5PZ1Qug,Cafe Agora,93,3.5,43.17259789138816,43.17259,-88.10859167248584,-88.10859,$$,53051,0
W1jFhBMp6GaZSOPb2Fpd4Q,Family Table Restaurant,56,3.5,43.1782558,43.17825,-87.991228,-87.99122,$$,53223,0
vfwLBlscCgfop3S65FnDog,Mequon Pizza Company,106,3.5,43.2364,43.2364,-87.96322,-87.96322,$$,53092,0
mEwj-jvFL0kiqK-ny8-UlQ,El Taco Feliz,11,5.0,43.17752,43.17752,-88.09828,-88.09828,,53051,0
